time_ns,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
1.7331469396925663e+18,0.562134906312655,0.027524815429220396,-0.2202869368594266,0.05600751210794096,0.029966943498184725,-0.05477510476786215
1.7331469397001644e+18,0.5621351470773011,0.027524747485651074,-0.22028627594238548,0.05598703336284109,0.030211048932936833,-0.05475066573065267
1.7331469397023334e+18,0.5621350864186875,0.027524714923660525,-0.22028621644064747,0.05600038097888812,0.030291037249989147,-0.05476251827041039
1.7331469397077622e+18,0.5621351231528976,0.027524734725127377,-0.22028625189013185,0.05650863190421769,0.030410763308366978,-0.05438853380754144
1.7331469397153603e+18,0.5621351479723602,0.027524747936122577,-0.22028627407256884,0.05662761169611133,0.030392458932150226,-0.052871759108860515
1.7331469397257242e+18,0.563963158913115,0.027008614435567707,-0.21552721497820634,0.0584382147861105,0.02952264859284132,-0.048079500862065944
1.7331469397356777e+18,0.5639635216234532,0.02700850935899125,-0.21552625455401414,0.05934567338789424,0.03074437633295308,-0.04603110233758429
1.7331469397360883e+18,0.5639634096083599,0.027008452018076435,-0.21552616468478816,0.05939219305822717,0.03079941751591496,-0.04595392121246178
1.7331469397464522e+18,0.5639635293735329,0.027008512738470717,-0.2155262543188654,0.06121831225133124,0.030403029224553686,-0.04443783942670975
1.7331469397552282e+18,0.5667136402651365,0.026466746915021197,-0.20826327954582868,0.06545961729615832,0.029602166823833525,-0.041287535327067096
1.7331469397640044e+18,0.5667141938791148,0.026466636555615798,-0.20826182723482614,0.06667347193723569,0.02785131073790754,-0.04121768497587009
1.7331469397690222e+18,0.566714145392129,0.026466614136900872,-0.20826179611616358,0.06719469985761728,0.02783154730581849,-0.0414052186432909
1.7331469397727803e+18,0.5667141288937766,0.026466607118600976,-0.20826178584512525,0.06759839782322118,0.02782244352307054,-0.04155398401406225
1.7331469397815562e+18,0.5667141969253139,0.02646663410829428,-0.20826182893959166,0.06793185996446117,0.026880079829845,-0.0432571111440556
1.7331469397917512e+18,0.5705586052380316,0.02573213827420916,-0.1985558568296844,0.07167250576281824,0.026556891229561716,-0.03930032260197172
1.7331469398019464e+18,0.5705593774137628,0.025731991900967654,-0.1985539206242622,0.0736305434208011,0.026935308544214054,-0.04200238422202952
1.7331469398023667e+18,0.5705592361152261,0.025731939782173315,-0.19855384116044736,0.0737279934293175,0.026957076255622457,-0.04212320161102743
1.7331469398121413e+18,0.5705593767225895,0.025731989806069794,-0.19855392258747193,0.07697639566082086,0.026722677655484237,-0.04509838173880396
1.7331469398223713e+18,0.5743917785848605,0.025215394805327133,-0.18970109990934764,0.0810207814904507,0.02594334544073012,-0.0432227108002092
1.7331469398326024e+18,0.5743925487513799,0.025215290865970866,-0.1896993363086508,0.0833091374235734,0.02574692584241512,-0.04564926846774489
1.7331469398357e+18,0.5743924332272039,0.025215254089292313,-0.18969927387658103,0.08411393706061038,0.025723102219175124,-0.046444457815978966
1.7331469398428332e+18,0.5743925021012971,0.025215275267931155,-0.1896993132215367,0.08548140459698644,0.026422148614573347,-0.04889442011250477
1.7331469398516882e+18,0.5743925337596568,0.025215286184019733,-0.18969933523846613,0.08712040953784406,0.027986615172825035,-0.05291484124209824
1.7331469398605432e+18,0.576799045447083,0.0255056521693099,-0.18417380879544354,0.08965068765603368,0.02855201734240143,-0.053422922678703036
1.7331469398690445e+18,0.5767995226007904,0.02550570980541755,-0.18417270634671065,0.09133996390532834,0.03003034891027531,-0.05635752662811047
1.7331469398693983e+18,0.5767993757568022,0.025505662290528825,-0.18417261707085117,0.09142891648173938,0.03009791096312579,-0.05649100212896182
1.7331469398782533e+18,0.5767995316502527,0.025505715169888886,-0.1841727144665912,0.09257160675625073,0.03224006889097453,-0.05841069247434473
1.7331469398883901e+18,0.5793057939704314,0.026290077860341324,-0.17840313924555593,0.09602775296286267,0.03431281159237798,-0.056089920981446835
1.7331469398985272e+18,0.5793062990662501,0.026290238099548457,-0.17840199072715535,0.09854901718816617,0.03625536920496848,-0.05880371451740843
1.733146939902389e+18,0.5793061792703402,0.026290195195380773,-0.178401920354427,0.09968881852713206,0.03705957918199441,-0.05994284407937744
1.7331469399086643e+18,0.5793062285764047,0.02629021421441946,-0.1784019512513944,0.1011888612911964,0.03848308499370712,-0.06255949394166974
1.7331469399189821e+18,0.5793063110878476,0.026290249484832818,-0.17840200451410765,0.10167615969293725,0.041936963658321356,-0.06402201677508973
1.7331469399293033e+18,0.5815477959934953,0.02721744320572854,-0.1722085632896619,0.10478911081475942,0.045130224919822826,-0.06129186382923255
1.7331469399357332e+18,0.581548165509425,0.027217597294402672,-0.1722072814298283,0.10633954784932084,0.04679399550256416,-0.06257645828203383
1.7331469399396242e+18,0.581548113183044,0.027217575126868624,-0.17220725066504305,0.10736251355074042,0.04783663063064901,-0.06340362353005795
1.7331469399512694e+18,0.5815482802015992,0.027217652060545973,-0.17220735147963329,0.10878963626242351,0.050450243286739666,-0.0660562404726399
1.7331469399629143e+18,0.5827778516958642,0.02828595114825333,-0.1682561634365894,0.11033958674800781,0.05247505535529759,-0.06371132154614317
1.7331469399690778e+18,0.582777978096271,0.02828610999053283,-0.16825530698183347,0.11013840726659482,0.054263666715111354,-0.06438457859555881
1.7331469399745592e+18,0.5827779629672334,0.028286104632671304,-0.16825529882235676,0.10999186438066805,0.055865022364158815,-0.06500053148314504
1.7331469399823002e+18,0.5827780129274513,0.028286132064131053,-0.16825532888576797,0.1108622800185329,0.057783519643786224,-0.06571510501488816
1.7331469399900403e+18,0.5837953385262793,0.029625904150713506,-0.16442555299239975,0.11347853321022057,0.059255091357785325,-0.06432566380885395
1.7331469399977802e+18,0.5837955451197926,0.02962617288182073,-0.16442478950928865,0.11579070687462624,0.059932479213815226,-0.0656748719425314
1.7331469400003602e+18,0.5837954281206823,0.029626111972517622,-0.16442472300756195,0.11626020229207969,0.06024161834121963,-0.06596032941581172
1.7331469400024223e+18,0.583795416192195,0.029626105823673664,-0.16442471634540043,0.11628568144200278,0.060328199716857864,-0.066462872991334
1.7331469400029402e+18,0.5837953803136727,0.029626087226226724,-0.16442469594603107,0.11630141372696652,0.06035478921636243,-0.06659443841430229
1.7331469400055204e+18,0.5837954283226422,0.029626112147059944,-0.16442472358883164,0.11666505075329256,0.060565025536111074,-0.0673704727204723
1.7331469400357555e+18,0.5847276052285172,0.03158850066329569,-0.16009057805915872,0.11364794404568776,0.06309666771333847,-0.05897647205653091
1.7331469400358764e+18,0.5847271220025628,0.03158851989629705,-0.16008938930455657,0.11366709227895644,0.06310553654731649,-0.05901968895733207
1.7331469400669263e+18,0.5851821177968963,0.03403599111776961,-0.15701144188617752,0.10894261987436094,0.0698104830451626,-0.05416455957651292
1.7331469400691e+18,0.5851815931782384,0.034036094708617425,-0.15701054396593014,0.10919362003881788,0.07016793161141427,-0.054816141779115576
1.7331469400757243e+18,0.5851816898344978,0.0340361579195438,-0.15701059424941727,0.10895990268377212,0.0714839459904537,-0.05738337399865984
1.7331469400845222e+18,0.5851817372631941,0.03403619112200492,-0.15701062280168748,0.1096817139286682,0.07323089709172831,-0.05981407843890547
1.7331469400932964e+18,0.5844573086815528,0.035341162181804865,-0.1579367513609333,0.10865021256474611,0.07572198065777515,-0.06423323627108392
1.7331469401020703e+18,0.5844571631449955,0.03534142470278214,-0.15793694164969574,0.10825023414486315,0.07624108759550811,-0.06650620579340402
1.7331469401024445e+18,0.5844569817147964,0.03534129769435528,-0.15793683244379256,0.10826725341167882,0.07628708004427745,-0.06662364874505688
1.7331469401152182e+18,0.5844572461482833,0.0353414849471987,-0.15793700018267456,0.10700300261467782,0.0761282007185883,-0.06980395633828344
1.7331469401211013e+18,0.583031095276102,0.03519787200303804,-0.160653757420334,0.1066318931939041,0.07681486951858658,-0.07308543454135312
1.7331469401269842e+18,0.5830308104784652,0.035197843896984014,-0.1606543022401387,0.10667839393062002,0.07707517197564324,-0.07434230561185685
1.7331469401328673e+18,0.5830308103533111,0.03519784439052385,-0.16065430410164327,0.10652145311711991,0.07766953915608783,-0.07607567514964335
1.7331469401357888e+18,0.583030747468036,0.03519779908679616,-0.16065426047806303,0.10675674634728655,0.07829523085581294,-0.07694362137690143
1.7331469401386783e+18,0.5830307469036584,0.035197798934568154,-0.16065426047469336,0.1069886567112512,0.07891302755573927,-0.07780078522467486
1.7331469401444892e+18,0.5830308091489671,0.035197844884823914,-0.1606543063900465,0.10680719043001637,0.07862419365124784,-0.0784493286189578
1.7331469401503002e+18,0.5830308091499354,0.0351978446176936,-0.1606543072863616,0.10697469508415511,0.07844071183199795,-0.07933525228018565
1.7331469401564902e+18,0.5814406355706198,0.03490632988536331,-0.16321935896787737,0.10576605628889901,0.07811474499557722,-0.08129426751107499
1.7331469401626813e+18,0.5814403177566233,0.03490627138014982,-0.163219872052513,0.10595891548881889,0.07784584287066319,-0.08160407960751902
1.7331469401688722e+18,0.5814403178105083,0.03490627112227926,-0.16321987274053543,0.10596197620808565,0.07772040868000951,-0.08224741018780098
1.7331469401691333e+18,0.5814401924912942,0.03490617912479532,-0.16321977586467606,0.10598151083076811,0.07772936512377158,-0.08228953912402837
1.7331469401750633e+18,0.5814403123366572,0.03490626677874131,-0.16321986943888547,0.10602859363300472,0.07735249053914867,-0.08320399862644838
1.7331469401812541e+18,0.5814403173955242,0.03490627018992424,-0.16321987467951474,0.1052418989194903,0.07671977882746159,-0.08380441608209857
1.7331469401972493e+18,0.5803878523799916,0.03477501166965728,-0.16368371376223628,0.09988923513994465,0.0744774063894033,-0.08604618075591942
1.7331469402024666e+18,0.5803874263051269,0.034774825396434214,-0.16368362787119528,0.0995382238383047,0.07435734434191002,-0.08706189715552845
1.7331469402132442e+18,0.5803875350722391,0.03477490668461712,-0.16368372414033533,0.09931127362194063,0.07412823833221734,-0.08722727071711482
1.7331469402292393e+18,0.5791502909601135,0.03504777227475206,-0.16513953183398106,0.0937089762013982,0.07114291705143444,-0.09183034904920825
1.733146940235811e+18,0.5791498666932877,0.03504769043680436,-0.16513965748036732,0.09394307118098447,0.07092854925730058,-0.09279789378234211
1.7331469402394332e+18,0.5791498117264134,0.03504764864946744,-0.16513960392079188,0.09419306503501022,0.07090237197591626,-0.0934490160019556
1.7331469402496282e+18,0.5791499334566952,0.0350477409189936,-0.16513972640861085,0.0932772439816136,0.07092076156154813,-0.09409416480384483
1.7331469402598234e+18,0.5781324844747161,0.03574183425278199,-0.16605472044331884,0.0912677470206411,0.07178480837866862,-0.0967082978447774
1.7331469402675732e+18,0.5781322355698766,0.03574193867760125,-0.16605485883912458,0.09015470614696364,0.07210734195598016,-0.09744902491992576
1.7331469402691556e+18,0.5781321240041363,0.03574185048071449,-0.16605473989050282,0.09003931018059771,0.07226161001357526,-0.0977195017947025
1.7331469402753234e+18,0.5781322058840812,0.03574191700315508,-0.16605482907387914,0.08946826355822765,0.07305512456612269,-0.09751635081883972
1.7331469402830733e+18,0.5781322336876652,0.03574194106359172,-0.16605485958632324,0.08961032875163302,0.07392634459217412,-0.09760634843710989
1.7331469402908232e+18,0.5775863325591257,0.03614561764473319,-0.165640624353765,0.08898924346657042,0.07365590472218575,-0.09712972142392157
1.7331469403024402e+18,0.5775862889039332,0.03614575434996651,-0.1656406157244278,0.08727598708885399,0.07422977325869351,-0.09760708551224125
1.7331469403025e+18,0.5775860870765085,0.03614558506414448,-0.16564039276872664,0.08727521032474148,0.07423946056180213,-0.09761841246163093
1.7331469403140572e+18,0.5775862843943173,0.03614575449464334,-0.16564061628258214,0.08600723939475043,0.074544577331386,-0.09865511146537015
1.7331469403256742e+18,0.5768922612813605,0.036044304185193714,-0.1661507469607301,0.08287692281038468,0.07405411001104185,-0.10011587930180081
1.7331469403358444e+18,0.5768920948657793,0.036044262767380646,-0.16615082194188852,0.08098394010302029,0.0742088333491218,-0.10061253517471437
1.7331469403360701e+18,0.5768919330539278,0.036044116423168,-0.16615062384382823,0.08096641205844007,0.07423443192727701,-0.10065356414226335
1.7331469403464694e+18,0.5768920965220078,0.03604426593357366,-0.16615082768700268,0.08102502993051075,0.07393212033176842,-0.10133256965988491
1.7331469403568684e+18,0.5760729896963003,0.035533911555180736,-0.16715568855414384,0.07884765430459852,0.07404338976714236,-0.10420827432474904
1.7331469403670822e+18,0.576072821450759,0.03553380695159615,-0.16715588741380125,0.0782682119803635,0.07329858632997348,-0.10444716446757243
1.7331469403691889e+18,0.5760726951025742,0.03553368842272492,-0.16715571995872713,0.07833010442608115,0.07331514713720023,-0.10473685374280411
1.7331469403772982e+18,0.5760727889194234,0.03553377468318547,-0.16715584613894963,0.07881597783896124,0.07186004869447347,-0.10624389867730608
1.7331469403875144e+18,0.5751291770651715,0.03505769119374844,-0.1681589207273995,0.07655834599254158,0.06984933259450418,-0.10735032431727119
1.7331469403963133e+18,0.575128966127667,0.03505757471590236,-0.1681590922532877,0.07646847896938722,0.06924459898054601,-0.1086730439436755
1.733146940402522e+18,0.5751289271672723,0.03505753871433821,-0.1681590380318975,0.07693687045936844,0.06921852015284065,-0.10899053958927998
1.7331469404051144e+18,0.5751288721309499,0.03505748887389255,-0.16815895981488616,0.07723136065963734,0.0692972468110362,-0.10926371594708588
1.7331469404139154e+18,0.575128967101324,0.03505757319241992,-0.1681590945835454,0.07696424058763102,0.06808919985541718,-0.10939528253407321
1.7331469404227162e+18,0.5744423674149927,0.034585395535388135,-0.16878275414168936,0.07727554073200157,0.0678670262123503,-0.10990260758650368
1.7331469404303473e+18,0.5744422132288792,0.03458528490314596,-0.1687828535177299,0.07709881965519022,0.06666426657656824,-0.11026661834187539
1.7331469404358666e+18,0.5744421807253248,0.03458525591633341,-0.16878280817494154,0.07692752444736016,0.06635404902739704,-0.11113253702008928
1.7331469404379784e+18,0.5744421283937312,0.034585210674861665,-0.16878273327755455,0.07694132186038988,0.06630395058319491,-0.11157735155444859
1.7331469404456092e+18,0.574442213140725,0.03458528361174191,-0.16878285620316577,0.07739755946023305,0.06659115769233799,-0.11215857582270801
1.7331469404532403e+18,0.5736294083936573,0.03403044412913309,-0.16965947146205856,0.07601752683922278,0.06455175793895755,-0.11400513931531298
1.7331469404634903e+18,0.5736292839888447,0.03403036398987149,-0.1696597066793679,0.07537819803631396,0.0632354983092839,-0.11468568683995702
1.7331469404692111e+18,0.5736292164263043,0.03403030611588761,-0.16965960526770274,0.07603266113299541,0.0630710166049001,-0.11501141045327017
1.7331469404737403e+18,0.5736291990375382,0.034030291035418644,-0.16965957834888998,0.07660745934000136,0.06299001999438406,-0.11535707835241106
1.7331469404839903e+18,0.5736292859079071,0.03403036244785259,-0.16965970784800946,0.07673668994722191,0.06332669233264221,-0.11449224181996083
1.7331469404917263e+18,0.572990676057563,0.033480247146287084,-0.1699687980618576,0.07697861320342823,0.06287975130174628,-0.11471187023405485
1.7331469404994621e+18,0.5729905490525299,0.03348013720777751,-0.1699688602018756,0.07685677666096222,0.06273757964746972,-0.11530870399084411
1.7331469405025556e+18,0.5729904781368809,0.03348007928051413,-0.1699687545528973,0.07697423891575435,0.06281647495736307,-0.11579491626574413
1.7331469405071982e+18,0.5729905020472874,0.03348009872595268,-0.16996879047666194,0.07725140207375095,0.06290903951659346,-0.11590689509398797
1.7331469405149343e+18,0.5729905494480979,0.03348013672592372,-0.16996886183600093,0.0771605967445595,0.062135088044461405,-0.11626515825360387
1.7331469405219272e+18,0.5721065983394363,0.03286550185400462,-0.17108354739491782,0.07632417384285856,0.06130144528308459,-0.11782472168035492
1.7331469405289213e+18,0.572106422079144,0.03286537842152924,-0.17108377097841815,0.07683438444932762,0.060651305217176724,-0.11851186964926286
1.7331469405359e+18,0.5721064226588841,0.03286537725036989,-0.1710837715328654,0.07754452575222626,0.059918711241805075,-0.119076337112191
1.7331469405359153e+18,0.5721063156149323,0.03286529364669008,-0.17108360679199694,0.07754737127397036,0.05991811673091984,-0.11907955995452925
1.7331469405429092e+18,0.5721064236154,0.03286537686123287,-0.17108377288588034,0.07791115150724362,0.059864002559591206,-0.11999929572672176
1.7331469405499034e+18,0.5721064233999135,0.03286537701676092,-0.1710837738725292,0.07721022832658041,0.06012011571912569,-0.12045380949552961
1.7331469405659884e+18,0.5712168733684464,0.03268448907410463,-0.1722866730758778,0.07438955725793336,0.056840160097908106,-0.1232036157532855
1.7331469405692334e+18,0.5712165087957198,0.03268430625296075,-0.1722866050058925,0.07478396199623331,0.056662485032566434,-0.12394333498284255
1.7331469405820733e+18,0.5712166468431522,0.032684410067761314,-0.17228683709484724,0.0724089231235278,0.05435340844775384,-0.12250210772367041
1.7331469405981583e+18,0.5703827715996413,0.03292328968187002,-0.17325142224851764,0.06828173984210592,0.05187657421045128,-0.12248011518781184
1.7331469406025777e+18,0.5703824467638733,0.03292321467557188,-0.17325133339809456,0.068283148289264,0.05146105967720161,-0.12279288541550461
1.7331469406083894e+18,0.5703824656230193,0.032923228675101425,-0.17325136769173105,0.06834805188604291,0.05140010625846809,-0.1231576252005628
1.7331469406186184e+18,0.5703825232535229,0.03292327258785982,-0.1732514747765584,0.06652594395674406,0.050657153903337006,-0.12292666433506508
1.7331469406288474e+18,0.5694196711654734,0.03301885482198725,-0.17473941032591594,0.06456462447272564,0.04963872928827544,-0.1263553748179031
1.7331469406359222e+18,0.5694194376245801,0.033018841977999924,-0.1747396307249927,0.06369516558207944,0.049619733169273754,-0.12654553411902678
1.7331469406365012e+18,0.5694193545933214,0.03301877779564334,-0.1747394672599355,0.0636612476649096,0.04964696677674333,-0.12663441825553576
1.7331469406441562e+18,0.5694194440525644,0.03301884779269899,-0.17473964547253518,0.06348930210453213,0.0498122134082222,-0.12662275846599216
1.7331469406518113e+18,0.5694194428721044,0.03301884783262278,-0.17473964570970127,0.0620904020816857,0.049682956644703166,-0.1269039764136859
1.7331469406594662e+18,0.5685778415635755,0.03338170567200061,-0.17577735125572586,0.06076439134731745,0.049777545308822384,-0.12857165234544185
1.7331469406692667e+18,0.5685776976349867,0.03338179904424824,-0.17577761172348863,0.05970088943636656,0.049913185112445656,-0.12708809769081944
1.7331469406697503e+18,0.5685775862612116,0.03338170697084831,-0.17577737550987305,0.05969134484403838,0.04995537253860967,-0.12710595100543923
1.7331469406800343e+18,0.5685777005574822,0.03338180414021817,-0.17577762189934995,0.058123226513293526,0.05012712869667883,-0.12671634768060522
1.7331469406903183e+18,0.5676156287090931,0.03373157090196531,-0.177372025398625,0.054716301873833945,0.05041218171167014,-0.1284800688077294
1.7331469407020923e+18,0.5676154480381982,0.03373165503261571,-0.17737237858187122,0.05272959514421507,0.050337583801926634,-0.12687321055057932
1.7331469407026112e+18,0.5676153283979641,0.03373154299543753,-0.17737209457121283,0.05269161383158645,0.05038071276581807,-0.12692006543197057
1.7331469407138652e+18,0.5676154382518336,0.03373165012158817,-0.17737236230683254,0.05088014338672234,0.05052137424169107,-0.12535726152321694
1.7331469407256381e+18,0.5668188256030721,0.03366120716084654,-0.17831742084761443,0.047263581320764365,0.05070576847678308,-0.12658091107551567
1.7331469407333064e+18,0.5668186254723876,0.033661152987611596,-0.1783175071642032,0.04662286902464557,0.05098356946407668,-0.12598391762335548
1.7331469407359555e+18,0.5668185784484399,0.0336611024337209,-0.17831738118985932,0.046499483938576495,0.05118488016707821,-0.12604013471196945
1.7331469407409743e+18,0.5668186002113471,0.03366112671556864,-0.17831744082988693,0.04621663204515042,0.05134607750380232,-0.1263648679317049
1.7331469407486423e+18,0.5668186238142179,0.03366115359434195,-0.17831750684146386,0.04556507576489227,0.05117044003868328,-0.12579870335321444
1.7331469407563103e+18,0.5661433953950222,0.03337287798242662,-0.17909213250768874,0.043124989838711845,0.05047042190558012,-0.12612124421030635
1.7331469407665193e+18,0.5661432806243418,0.03337284526366612,-0.17909234941942462,0.04308658649227422,0.050503193308555905,-0.12583422011886927
1.733146940769289e+18,0.5661432172401193,0.033372771073621306,-0.1790921642254522,0.04321881157131805,0.05067904593655897,-0.12617312394283248
1.7331469407767283e+18,0.5661432574336406,0.03337281779137312,-0.17909228159004992,0.04334816799316632,0.05026396404363482,-0.12660018078180624
1.7331469407869373e+18,0.5657432404338993,0.03325184396488851,-0.17930918793352274,0.04137261716969906,0.05007348544494251,-0.1265467348880924
1.7331469407957402e+18,0.5657431469669516,0.03325180529696972,-0.179309195368924,0.040455198193755974,0.049236663711949645,-0.12571810931805358
1.7331469408026332e+18,0.5657431308124549,0.03325178649928064,-0.17930914707561416,0.04028236936997397,0.049906138452954794,-0.12529856100248146
1.7331469408045422e+18,0.5657430907647562,0.03325173753707628,-0.1793090225946138,0.0402967487094623,0.050167634795529964,-0.12537584022593784
1.7331469408133443e+18,0.5657431455820973,0.03325180660610928,-0.17930919396223605,0.03999811961093216,0.050684937837998295,-0.125370292113888
1.7331469408221463e+18,0.5654920666667937,0.03323722769885177,-0.17912659577500545,0.03917696118326139,0.05067086938607138,-0.12412303078286889
1.7331469408324093e+18,0.565492025489796,0.0332372389432925,-0.17912659394563582,0.03743541913521615,0.050358965933360714,-0.12420927033314269
1.7331469408359777e+18,0.5654919740827928,0.03323717211724036,-0.17912643008988904,0.036982118236790554,0.05044844268020795,-0.12472457779569006
1.7331469408426724e+18,0.565491996653978,0.0332372034693968,-0.1791265079996519,0.03666298630442757,0.05047692056996465,-0.1252332719720212
1.7331469408529352e+18,0.565642974052162,0.0332031783616149,-0.17803069382954467,0.035936825461334344,0.04996030561199031,-0.12357732326785789
1.7331469408605704e+18,0.5656429843315536,0.03320314536178981,-0.17803041178559922,0.0354100038188968,0.049947790589315214,-0.1241397966514206
1.7331469408682053e+18,0.5656429837826142,0.033203145609096374,-0.17803041279677342,0.035212139571352045,0.05029563880442917,-0.12498522671254347
1.7331469408693222e+18,0.5656429380082938,0.03320308071614828,-0.17803025152242702,0.03522577914296177,0.05040689906403517,-0.12525894717835775
1.7331469408758403e+18,0.5656429758426851,0.03320313511662492,-0.17803038647852476,0.035178013170965826,0.05072421085846625,-0.1256987172881536
1.7331469408834752e+18,0.5656429835623753,0.03320314621700404,-0.17803041470522055,0.03516278986764133,0.05033151564445215,-0.12596863188448887
1.7331469408937984e+18,0.5659689345511187,0.033316909540525,-0.17669964161208135,0.03587888528999685,0.05152275224577166,-0.12297310422798616
1.7331469409026668e+18,0.5659689889392314,0.03331691838020386,-0.1766993400120264,0.03504540149252606,0.051197545874101344,-0.12302146368702617
1.7331469409041213e+18,0.5659689366713211,0.033316842815437515,-0.17669915912538398,0.034973000645394534,0.05123717694663821,-0.12325195141407527
1.7331469409144443e+18,0.565968998259598,0.03331693288648889,-0.17669937510425401,0.035219666103268855,0.0514223273442839,-0.12300448924451804
1.7331469409261112e+18,0.5662237016961436,0.03332911753065413,-0.1757857325567453,0.034728771750297906,0.05184646169766016,-0.1224040046482335
1.733146940936e+18,0.5662237384970134,0.03332910261452555,-0.17578550916177996,0.03371762857093999,0.0519200996181115,-0.12249732666556322
1.7331469409377802e+18,0.5662236833775195,0.033329019375079386,-0.1757853126526667,0.0336180741020569,0.052057920170746105,-0.12280819295183933
1.7331469409494492e+18,0.5662237486154083,0.033329121880532935,-0.17578555106196514,0.03335327697983443,0.05288931292122807,-0.12181630234037612
1.7331469409570732e+18,0.566319480362125,0.033187761904823976,-0.1753734897938464,0.032371025200765936,0.052191706128763365,-0.12076041084376005
1.7331469409646984e+18,0.566319497514068,0.03318773350408258,-0.17537340716296201,0.030848229323686416,0.05251162743240881,-0.12092955926430178
1.7331469409693445e+18,0.5663194780779183,0.03318770297448873,-0.17537333604744748,0.03065434729344955,0.05295462535071481,-0.12114158793248168
1.7331469409723233e+18,0.5663194677744379,0.03318768568474629,-0.17537329597032994,0.03055547178944632,0.05328129705477873,-0.12137641113592669
1.7331469409799483e+18,0.5663194956789986,0.03318773498724165,-0.17537340883522007,0.030253812407090498,0.05340809095105163,-0.12259349465450067
1.7331469409902444e+18,0.5667915137792955,0.033162004089167606,-0.17399777759006074,0.029690590329094404,0.05446146509100827,-0.11927471027173485
1.7331469410005402e+18,0.5667916063696138,0.03316200025954006,-0.17399750135293598,0.029343484467971036,0.054645519678286646,-0.11895352912466518
1.7331469410026888e+18,0.5667915587779017,0.033161912479868785,-0.1739973094509366,0.02935835789006861,0.054844967147528366,-0.11923855917437506
1.7331469410108362e+18,0.5667915931593732,0.033161978251472844,-0.17399745107786804,0.028672358181585398,0.055422854109628564,-0.11884623481551405
1.7331469410225743e+18,0.5668384103556655,0.03293659538192036,-0.17384085214341724,0.028596337843216375,0.05337049883293192,-0.11859611895510914
1.7331469410343112e+18,0.5668384189515976,0.03293654684621681,-0.1738408216403454,0.028105223255252033,0.05196586827463896,-0.1192132839594306
1.7331469410360333e+18,0.5668383628722726,0.03293644255593196,-0.17384058695562973,0.028115144507946877,0.051912231934356734,-0.11964691078434062
1.7331469410460483e+18,0.5668384091173572,0.03293652613226627,-0.17384078373526832,0.02823006524597566,0.050312355052303824,-0.12004604507012974
1.7331469410562463e+18,0.5667638995756976,0.03265987951020397,-0.1740473984146628,0.028001040305856907,0.04893963041820364,-0.12114798273339047
1.7331469410664443e+18,0.5667638846291355,0.03265982341828621,-0.1740474399653228,0.028049173911044237,0.049055286740879285,-0.12063191568974126
1.7331469410693778e+18,0.5667638444544985,0.032659753185244,-0.17404726641492801,0.0281620886185188,0.049261747526192085,-0.1209114294969345
1.7331469410766423e+18,0.5667638685175734,0.032659795475957515,-0.1740473699910189,0.027917442665356892,0.0491055041794238,-0.1203089225944857
1.7331469410868703e+18,0.5667082005597386,0.03260696404490023,-0.17438286967542885,0.028822964067313647,0.049883045638369025,-0.12137233210745231
1.7331469410971003e+18,0.5667081884744963,0.0326069533777902,-0.1743829379373965,0.026864354200782176,0.0488867879334205,-0.12200424094425963
